customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_missing,Year,Month,Day,Weekday,education_level_encoded,gender_encoded,income_bin,income_binary,income_quantile,income_cluster,income_standard,income_minmax,income_maxabs,income_robust,income_log,income_reciprocal,income_sqrt,income_power,debt_to_income,avg_monthly_transactions,spending_to_income
490,39,Female,West,Post-Graduate,Self-Employed,0.6602264053801853,0.7510666372824447,Education,561.0,2,466,14.412527248142837,2021-05-04,0,0,2021,5,4,Tuesday,2.0,0,Low,0.0,0,1,-1.4923218419363469,0.5359617660899292,0.6606712141657993,-0.8397358586177358,0.5069539818515916,0.6023274878410357,0.8125431713947175,-1.0376621864791806,1.13758951650828,77.66666666666667,21.82967407952052
491,36,Male,South,High School,Unemployed,0.87118369111288,0.49095720418274574,Car,719.0,6,139,75.6513248283583,2021-05-05,1,0,2021,5,5,Wednesday,1.0,1,Low,0.0,0,1,-1.3439163197361925,0.8246440191477408,0.8717706263771058,0.09223332176086693,0.6265712205128255,0.5344210751458899,0.9333722146672676,0.23348431340026524,0.5635518768212708,23.166666666666668,86.83739789907993
492,25,Male,North,High School,Salaried,0.9759676500598778,0.21791545616729355,Business,540.0,6,302,13.01579123381365,2021-05-06,0,0,2021,5,6,Thursday,1.0,1,High,1.0,3,0,1.354390296552363,0.9680345128587077,0.9766251805398527,0.5551489304703883,0.6810582277644756,0.5060811597647851,0.9879107500477348,1.2098131724008918,0.22328143371752532,50.333333333333336,13.3362937111851
493,55,Female,East,Graduate,Salaried,0.7818490085983675,0.6234678241527383,Home,654.0,10,394,39.37357005560181,2021-05-07,1,0,2021,5,7,Friday,0.0,0,Low,0.0,0,1,-1.156263402640056,0.7023949233892205,0.782375757157974,-0.3024303209441714,0.5776515940324266,0.5612147803626845,0.884222261989805,-0.4017688114845268,0.7974274026009682,65.66666666666667,50.35955743703941
494,32,Male,North,Graduate,Salaried,0.8401127030365148,0.5424118787385475,Car,479.0,7,141,53.383998049686326,2021-05-08,0,0,2021,5,8,Saturday,0.0,1,Medium,1.0,2,2,0.5019047905224251,0.7821252561125404,0.8406787051051557,-0.04503239622801202,0.6098268213953683,0.5434449739680735,0.9165766214760852,-0.0059833301121375955,0.6456418011274518,23.5,63.54385293393908
495,45,Male,North,Post-Graduate,Unemployed,0.8308256635289951,0.5565327634754355,Home,365.0,9,365,21.848063890170195,2021-05-09,0,0,2021,5,9,Sunday,2.0,1,Low,0.0,0,1,-1.5354629496084917,0.7694165057133492,0.8313854087185844,-0.08606077108553592,0.6047670473575015,0.5462016509384389,0.911496387008196,-0.07358055081855668,0.6698550464985883,60.833333333333336,26.296809125236795
496,41,Male,South,Post-Graduate,Salaried,0.7705578873676713,0.6373700198593212,Home,647.0,3,63,69.70510500552615,2021-05-10,0,0,2021,5,10,Monday,2.0,1,High,1.0,2,2,0.5602489877778791,0.6869437086795448,0.7710770288550948,-0.35231234783117404,0.5712946875268188,0.5647937337348076,0.877814267010779,-0.47103663232580395,0.8271539754614184,10.5,90.46056908670172
497,56,Male,West,Post-Graduate,Unemployed,0.9141611424322843,0.4053509660367184,Business,470.0,2,387,10.668376333771086,2021-05-11,1,0,2021,5,11,Tuesday,2.0,1,High,1.0,3,0,1.6227182589791618,0.8834560551221174,0.9147770325334788,0.28209953065615395,0.6492794809352859,0.5224220562378156,0.9561177450671462,0.6007033095819502,0.443413034334638,64.5,11.670126675244607
498,43,Male,North,Graduate,Salaried,0.8937988707617148,0.44846803523225987,Business,773.0,2,290,23.487923874722945,2021-05-12,1,0,2021,5,12,Wednesday,0.0,1,Medium,1.0,1,2,-0.20149875505048026,0.8555915211107935,0.8944010423608011,0.19214288576685173,0.638584796285384,0.5280391785204649,0.9454093667622058,0.4213006102566286,0.5017549807934594,48.333333333333336,26.278757607632716
499,36,Female,East,High School,Self-Employed,0.8367657386171596,0.5475610456163578,Education,833.0,11,396,56.46374638827805,2021-05-13,1,0,2021,5,13,Thursday,1.0,0,Medium,1.0,2,2,0.15269493800872846,0.7775451382648543,0.8373294857636001,-0.05981864869532512,0.6080062742128081,0.5444352423259304,0.9147490030697818,-0.03055032489086037,0.6543779463548042,66.0,67.47855915036641
500,59,Female,East,High School,Unemployed,0.9200263650982317,0.39185646290974374,Education,666.0,4,274,67.1510049629834,2021-05-14,0,0,2021,5,14,Friday,1.0,0,High,1.0,3,0,1.6227182589791618,0.8914822566728752,0.9206462067265843,0.3080109692762319,0.6523389177674053,0.5208261814409191,0.9591800483216025,0.654255337229799,0.42591873208753644,45.666666666666664,72.98813111275746
501,59,Female,West,Post-Graduate,Unemployed,0.6242230473348788,0.7812461757832533,Education,406.0,10,479,83.33144821551329,2021-05-15,1,0,2021,5,15,Saturday,2.0,0,Low,0.0,0,1,-1.600565939033911,0.48669335385155843,0.624643599880755,-0.9987918493687649,0.48502957672663394,0.615678986725905,0.7900778742218255,-1.1845090370832343,1.2515497130693667,79.83333333333333,133.49626959673634
502,34,Male,East,Post-Graduate,Salaried,0.9465453076825097,0.3225708922147552,Car,738.0,0,224,66.4397321547699,2021-05-16,1,0,2021,5,16,Sunday,2.0,1,High,1.0,3,0,1.4309703747494442,0.9277718214885721,0.9471830156951064,0.4251666157329896,0.66605616428477,0.5137306571047996,0.9729056006018825,0.907271704727576,0.3407875878699638,37.333333333333336,70.19181397395414
503,51,Female,West,Post-Graduate,Unemployed,0.4039057851772042,0.9148005884893091,Education,526.0,9,469,63.74234162038928,2021-05-17,0,0,2021,5,17,Monday,2.0,0,Low,0.0,0,1,-1.4896496313017369,0.18520254064591202,0.4041779052262406,-1.9721116260391913,0.3392581987773658,0.7122985107392928,0.6355358252507912,-1.7841241221718804,2.2648860750730813,78.16666666666667,157.81487653717022
504,25,Male,East,Post-Graduate,Unemployed,0.5331620487281168,0.8460131380753122,Home,743.0,2,467,41.547291708053145,2021-05-18,0,0,2021,5,18,Tuesday,2.0,1,Low,1.0,0,1,-0.9106604114050765,0.3620818992047462,0.5335212515129458,-1.401082028355687,0.4273323012359806,0.652246773802927,0.7301794633705585,-1.4876967228883964,1.5867842433524975,77.83333333333333,77.92619862416346
505,55,Male,South,Graduate,Self-Employed,0.44341004790534577,0.8963188770836966,Education,741.0,5,299,10.102754042144111,2021-05-19,1,0,2021,5,19,Wednesday,0.0,1,Low,0.0,0,1,-1.0202909274093004,0.23926172864759088,0.44370878282920007,-1.7975893040044935,0.3670084029075065,0.692803823453484,0.6658904173400799,-1.7075414647819886,2.021422115529129,49.833333333333336,22.78422442132104
506,43,Male,North,High School,Self-Employed,0.7240534868058313,0.6897438279856645,Business,695.0,2,52,19.612740698849755,2021-05-20,1,0,2021,5,20,Thursday,1.0,1,Medium,1.0,2,2,0.4104877938645596,0.6233052565413908,0.7245412972744238,-0.5577599479227562,0.5446781965896098,0.5800284084298966,0.8509133250841894,-0.7331201024823928,0.9526144691719887,8.666666666666666,27.087419722777035
507,49,Male,South,Post-Graduate,Salaried,0.9644526405438251,0.26425575518433553,Education,383.0,4,83,52.764363580483135,2021-05-21,1,0,2021,5,21,Friday,2.0,1,Medium,1.0,1,1,-0.5210766986337371,0.9522769206071259,0.9651024131132447,0.5042778077051587,0.6752136520871096,0.5090476498955796,0.9820654970743169,1.0885854095832725,0.2739955743553461,13.833333333333334,54.709128641849055
508,31,Female,North,Graduate,Self-Employed,0.8595089860957716,0.5111206343130932,Car,312.0,8,359,64.01039086755358,2021-05-22,0,0,2021,5,22,Saturday,0.0,0,High,1.0,3,0,1.6227182589791618,0.808667893286913,0.8600880558591348,0.04065669463388014,0.620312466904665,0.5377763740198974,0.9270970747962544,0.14104936996205142,0.5946658412901585,59.833333333333336,74.47320726489899
509,38,Female,North,Post-Graduate,Salaried,0.9125400491904719,0.4089873575349866,Car,792.0,1,287,43.395862711717,2021-05-23,1,0,2021,5,23,Sunday,2.0,0,Medium,1.0,1,2,-0.26131322719485156,0.8812376873239264,0.913154847126145,0.27493784892213924,0.6484322272524873,0.5228648678093166,0.9552696212015077,0.5860520860449199,0.4481856526711408,47.833333333333336,47.55502265376092
510,32,Male,North,Post-Graduate,Salaried,0.791037860341079,0.611767197148562,Home,567.0,10,335,68.45432092227122,2021-05-24,0,0,2021,5,24,Monday,2.0,1,High,1.0,3,0,1.0615037121217115,0.714969309786386,0.7915707996285201,-0.26183572096374436,0.5827952620740608,0.5583354892394979,0.8894030921584876,-0.3436847705494769,0.7733728406940986,55.833333333333336,86.53735093381643
511,29,Female,South,High School,Salaried,0.9888528115397871,0.1488963300751847,Car,824.0,1,251,51.7489836265743,2021-05-25,0,0,2021,5,25,Tuesday,1.0,0,Medium,1.0,2,2,0.32842073922842047,0.9856670749866979,0.9895190230312811,0.612073124113518,0.6875579958966991,0.5028024166483146,0.9944107861139616,1.3499003277393868,0.15057481592567,41.833333333333336,52.33234210660092
512,30,Male,North,Post-Graduate,Unemployed,0.30019422252312217,0.9538780995304055,Education,419.0,11,139,15.934095647544977,2021-05-26,1,0,2021,5,26,Wednesday,2.0,1,Low,0.0,0,1,-1.5131963911196809,0.04327955623159996,0.3003964698529483,-2.430289591814606,0.2625136552489957,0.7691158618282634,0.5478998289132077,-1.9384969732374775,3.177536501246069,23.166666666666668,53.07928818089651
513,37,Female,South,High School,Self-Employed,0.7612443857380577,0.6484650994327198,Business,652.0,5,359,25.361300077435907,2021-05-27,1,0,2021,5,27,Thursday,1.0,0,Medium,1.0,1,2,-0.2564328090274572,0.6741987464709333,0.7617572525183264,-0.39345762731303113,0.5660205965680756,0.5677803762485496,0.8724932009695306,-0.5264661033896358,0.8518487775827814,59.833333333333336,33.31558242343828
514,58,Female,West,High School,Salaried,0.8437330282080936,0.5367630549048626,Car,356.0,5,203,77.19985785951543,2021-05-28,0,0,2021,5,28,Friday,1.0,0,High,1.0,3,0,1.0057450743192011,0.7870794515730261,0.8443014693679766,-0.029038487929743458,0.6117923360239482,0.5423778739657826,0.9185494152238591,0.020853552414565407,0.6361764171361541,33.833333333333336,91.497968289177
515,27,Male,East,High School,Self-Employed,0.9871351011863603,0.1598883735791765,Home,339.0,10,41,67.99301972995517,2021-05-29,0,0,2021,5,29,Saturday,1.0,1,High,1.0,3,0,1.4579077114500052,0.9833164925301322,0.9878001554192986,0.6044846063495973,0.6866939538030123,0.5032370468434579,0.9935467282349433,1.330950473360301,0.16197212862456134,6.833333333333333,68.87914293417353
516,33,Female,East,Graduate,Salaried,0.72774493219923,0.6858478793860473,Education,635.0,10,115,81.5809589609996,2021-05-30,1,0,2021,5,30,Sunday,0.0,0,High,1.0,2,2,0.5660043033601615,0.6283567757127008,0.7282352296742938,-0.54145184400613,0.5468170508056291,0.5787891380049425,0.8530796751764925,-0.7136229066633583,0.9424289322268853,19.166666666666668,112.10103341353906
517,29,Male,North,Graduate,Self-Employed,0.8236779021694222,0.567057945432193,Home,472.0,7,409,19.404579929674924,2021-05-31,1,0,2021,5,31,Monday,0.0,1,High,1.0,2,0,0.7370816879633719,0.7596352277336179,0.8242328317578413,-0.11763822181299682,0.6008552873356108,0.548342445127187,0.9075670235136478,-0.12440411153496186,0.6884462287244353,68.16666666666667,23.558456380299493
518,47,Female,South,High School,Self-Employed,0.9599082242321294,0.2803144681451884,Car,846.0,11,213,89.21780276920592,2021-06-01,1,0,2021,6,1,Tuesday,1.0,0,High,1.0,2,2,0.6030993947115307,0.9460581624583541,0.960554935130152,0.48420144044151897,0.6728976477747682,0.510227972736728,0.979749061868461,1.0417510853799903,0.29202215489863487,35.5,92.94409665108866
519,22,Male,East,Post-Graduate,Salaried,0.9985008072732525,0.0547369881767635,Car,558.0,12,10,26.752537115994688,2021-06-02,0,0,2021,6,2,Wednesday,2.0,1,High,1.0,2,0,0.7502470771778207,0.9988697720926804,0.9991735188278019,0.6546961349509223,0.6923973031087405,0.500375079339796,0.9992501224784777,1.457934378295204,0.05481917268173427,1.6666666666666667,26.792704543776612
520,25,Male,South,High School,Unemployed,0.35406572250186646,0.9352205430534721,Home,816.0,10,254,10.94239010293136,2021-06-03,0,0,2021,6,3,Thursday,1.0,1,Low,0.0,0,1,-1.572773271314322,0.11699943718026495,0.3543042642244789,-2.1922955471596453,0.30311171282601307,0.7385165899867329,0.5950342196057857,-1.8659975727072342,2.641375551536317,42.333333333333336,30.904968788312114
521,49,Female,South,Post-Graduate,Self-Employed,0.9416918249601713,0.3364766066209981,Education,822.0,1,81,89.79383512428433,2021-06-04,1,0,2021,6,4,Friday,2.0,0,Medium,1.0,2,2,0.5083197731651341,0.9211301246986489,0.9423262630766566,0.40372485182799295,0.663559667760745,0.5150147861494511,0.9704080713597611,0.859604872459529,0.35731074402735663,13.5,95.3537375436833
522,57,Female,North,High School,Unemployed,0.9731451095668578,0.23019251883175573,Car,416.0,8,441,32.48591083560905,2021-06-05,0,0,2021,6,5,Saturday,1.0,0,Low,1.0,1,1,-0.583057450319764,0.9641720373531005,0.9738007384403553,0.5426794832041847,0.6796287720130498,0.5068050976846394,0.9864811754751622,1.1797558029454425,0.23654490637497352,73.5,33.38239129626656
523,58,Male,East,Post-Graduate,Unemployed,0.6970627236131249,0.7170101528911932,Business,483.0,1,315,63.44155620100479,2021-06-06,0,0,2021,6,6,Sunday,2.0,1,Low,0.0,0,1,-1.2646193077139638,0.5863700338343008,0.6975323498217414,-0.6770000081232509,0.5288989470381678,0.5892534118426418,0.8349028228561244,-0.8692289074741872,1.028616405098631,52.5,91.01269376759176
524,39,Female,North,Graduate,Salaried,0.8255974287220369,0.564259590691697,Car,415.0,12,406,24.134585134104416,2021-06-07,1,0,2021,6,7,Monday,0.0,0,Medium,1.0,1,2,-0.39011601594257944,0.7622619834206211,0.8261536515369431,-0.10915811845111484,0.6019072916683046,0.5477658898216266,0.908623920399434,-0.11085707580370466,0.6834560901735469,67.66666666666667,29.232873425324193
525,28,Female,North,Post-Graduate,Salaried,0.5602489969539299,0.8283242489581695,Education,461.0,0,24,56.418282575931336,2021-06-08,0,0,2021,6,8,Tuesday,2.0,0,Medium,1.0,1,2,-0.4951847665119879,0.3991487452969745,0.5606264488006689,-1.2814170409659849,0.4448454219565835,0.6409233410515228,0.7484978269533786,-1.4068565809014826,1.4784930512357235,4.0,100.70215722415776
526,21,Male,East,High School,Salaried,0.6577023780812103,0.7532778915289634,Car,842.0,9,62,82.32279891636475,2021-06-09,1,0,2021,6,9,Wednesday,1.0,1,Low,1.0,0,1,-0.8989457306836849,0.5325077877885077,0.6581454863751316,-0.8508865313470936,0.5054325340143493,0.603244595183304,0.8109885190810104,-1.0485107555300277,1.1453172690763052,10.333333333333334,125.16725141930362
527,42,Male,East,Graduate,Self-Employed,0.9584185359925742,0.2853662731751089,Home,536.0,1,437,35.61449339427509,2021-06-10,1,0,2021,6,10,Thursday,0.0,1,High,1.0,2,0,0.7174006889275049,0.9440196144373417,0.9590642432554629,0.47762028102426574,0.6721372781565675,0.5106160821201458,0.978988526997418,1.026521152812664,0.29774703061181185,72.83333333333333,37.15964587161431
528,37,Female,West,Post-Graduate,Salaried,0.9201318816206965,0.39160863170409876,Car,365.0,11,17,63.62031808354874,2021-06-11,0,0,2021,6,11,Friday,2.0,0,High,1.0,2,0,0.7234047772571516,0.8916266496353377,0.9207517943378087,0.30847712121128545,0.6523938720248667,0.520797560611277,0.9592350502461305,0.6552265823218112,0.42560054653723056,2.8333333333333335,69.14260809166785
529,27,Male,West,Post-Graduate,Salaried,0.9189933797936167,0.39427296115192234,Car,369.0,6,339,25.032287103873323,2021-06-12,0,0,2021,6,12,Saturday,2.0,1,High,1.0,3,0,1.3411913649450111,0.8900686789238247,0.9196125254774643,0.3034474365954741,0.6518007671986725,0.5211065397774054,0.958641423992108,0.6447617198212,0.42902698737662975,56.5,27.238811132126934
530,45,Male,South,Post-Graduate,Self-Employed,0.9948036950258827,0.1018116317659755,Education,746.0,7,55,59.98363189749802,2021-06-13,1,0,2021,6,13,Sunday,2.0,1,High,1.0,3,0,1.2650221810609925,0.9938104981753494,0.9954739157560791,0.6383629959508554,0.6905456470171116,0.5013024602338251,0.997398463516905,1.416213586952661,0.10234343948966391,9.166666666666666,60.29695325562434
531,24,Male,East,Post-Graduate,Self-Employed,0.9914067799722958,0.1308151238388122,Home,715.0,4,334,36.916028145400816,2021-06-14,0,0,2021,6,14,Monday,2.0,1,Low,0.0,0,1,-1.3104969156071162,0.9891620259137276,0.9920747121274708,0.6233560710783075,0.6888413135920911,0.5021575752664215,0.9956941196834979,1.3782339037079712,0.13194899054701617,55.666666666666664,37.236005332172944
532,56,Female,West,Post-Graduate,Salaried,0.9076084002956757,0.419817807760372,Education,831.0,5,123,26.89666068703613,2021-06-15,1,0,2021,6,15,Tuesday,2.0,0,High,1.0,3,0,0.8293568108396738,0.8744890248669975,0.908219875672999,0.2531507617284686,0.6458503110261113,0.524216605381378,0.9526848378638529,0.541876464358723,0.46255390278847797,20.5,29.63465375405724
533,26,Female,South,Graduate,Salaried,0.33871995942100397,0.9408872350552077,Car,740.0,11,156,35.054564056290815,2021-06-16,0,0,2021,6,16,Wednesday,0.0,0,Low,0.0,0,1,-1.4905552759101193,0.09599969097245625,0.33894816237166686,-2.260090210857004,0.2917139032533636,0.7469822145869102,0.5819965287018506,-1.8882289672398271,2.777773227959543,26.0,103.4912855924164
534,51,Male,South,Graduate,Salaried,0.6263612363234925,0.7795329381311004,Business,763.0,0,175,24.307285480623943,2021-06-17,0,0,2021,6,17,Thursday,0.0,1,Low,0.0,0,1,-1.0621406529546775,0.48961933582251793,0.6267832294134604,-0.9893457369375598,0.4863451490117451,0.614869549068061,0.7914298682280652,-1.1762500376415794,1.2445421155157506,29.166666666666668,38.80713567668821
535,39,Female,South,Graduate,Salaried,0.9183695514665814,0.39572385187030357,Car,695.0,5,388,82.15328862703062,2021-06-18,0,0,2021,6,18,Friday,0.0,0,High,1.0,2,2,0.5816658056464792,0.8892150076872786,0.9189882768638147,0.30069148165120746,0.6514756333274668,0.5212759967105953,0.9583159977098271,0.6390413261862711,0.4308982710046911,64.66666666666667,89.45558843478284
536,59,Male,West,Graduate,Unemployed,0.9970370067489168,0.07692338508646364,Education,694.0,11,148,41.774950905370304,2021-06-19,1,0,2021,6,19,Saturday,0.0,1,Medium,1.0,2,2,0.24834107137178732,0.9968666498401128,0.997708732109445,0.6482293425376395,0.6916645854331934,0.5007418473571271,0.9985174043294973,1.4413676904336867,0.07715198589999299,24.666666666666668,41.89909764893056
537,47,Female,East,High School,Unemployed,0.5116666709272673,0.8591840419038331,Business,625.0,7,126,29.622344397949387,2021-06-20,0,0,2021,6,20,Sunday,1.0,0,Low,1.0,0,1,-0.9092544261025568,0.33266677816578416,0.5120113918119209,-1.4960445206981898,0.4132127977174691,0.6615214975842477,0.7153087941073193,-1.5467648377351453,1.6791870385983476,21.0,57.89383221749881
538,30,Male,North,Graduate,Salaried,0.5484679011659518,0.8361716100123321,Education,390.0,12,308,45.87262728127463,2021-06-21,1,0,2021,6,21,Monday,0.0,1,Low,0.0,0,1,-1.3804132384141239,0.3830270301177565,0.5488374158340684,-1.333463682291263,0.4372659912307711,0.6457996315241852,0.7405861875338695,-1.4429245145795824,1.5245588816314863,51.333333333333336,83.63776108639546
539,46,Male,South,Post-Graduate,Unemployed,0.7865469441295021,0.6175304888671831,Education,369.0,2,285,35.64289334451964,2021-06-22,1,0,2021,6,22,Tuesday,2.0,1,High,1.0,2,2,0.6208293445602034,0.7088237632803761,0.7870768577897187,-0.28167573495669873,0.580284675286664,0.5597390000223317,0.8868748187481151,-0.3722669695344817,0.7851158706752396,47.5,45.31565930113279
540,39,Female,West,Post-Graduate,Self-Employed,0.7005174457641044,0.7136352767206335,Home,465.0,10,413,69.55354030506608,2021-06-23,1,0,2021,6,23,Wednesday,2.0,0,Low,1.0,1,1,-0.5804579148697773,0.591097611603277,0.7009893994936319,-0.6617377024849247,0.5309325846092561,0.5880563016221593,0.8369692023988125,-0.8524266610754232,1.018725916157906,68.83333333333333,99.2888053333191
541,59,Male,West,Graduate,Unemployed,0.7924952615786234,0.6098780700889558,Business,513.0,0,286,87.69759295083955,2021-06-24,0,0,2021,6,24,Thursday,0.0,1,Low,1.0,0,1,-0.8827391645126925,0.7169636750030329,0.7930291827487479,-0.2553971993828495,0.5836086500173625,0.5578815305315313,0.890222029371675,-0.33432863726003703,0.7695668348528666,47.666666666666664,110.66008492738361
542,23,Female,North,Post-Graduate,Unemployed,0.9310443742895748,0.36490597844339884,Car,634.0,10,347,45.04269253581175,2021-06-25,1,0,2021,6,25,Friday,2.0,0,Medium,1.0,1,2,-0.0867418433309063,0.9065597341182331,0.9316716389886321,0.3566864390984553,0.6580609831355141,0.5178544901993238,0.9649064070103249,0.7571860445283655,0.3919318869434522,57.833333333333336,48.37867429270617
543,33,Female,North,Graduate,Salaried,0.9872817740602159,0.15898018306856004,Education,668.0,3,322,78.88267199777923,2021-06-26,1,0,2021,6,26,Saturday,0.0,0,Low,0.0,0,1,-1.4833185046412853,0.9835172054637483,0.9879469271098363,0.605132579220296,0.6867677623029892,0.5031999050426049,0.9936205382640879,1.332565245506762,0.1610281757909405,53.666666666666664,79.89884354227738
544,48,Male,West,Post-Graduate,Unemployed,0.9393582304302535,0.34293747961245485,Car,348.0,0,187,55.26904588476956,2021-06-27,0,0,2021,6,27,Sunday,2.0,1,High,1.0,3,0,1.1458851918681614,0.9179367420938228,0.9399910963537145,0.3934154748665387,0.6623571092892802,0.515634494086297,0.9692049475886169,0.8369062132214585,0.365076355859872,31.166666666666668,58.837027338819105
545,40,Male,East,High School,Unemployed,0.941894847403136,0.3359078689691909,Home,351.0,7,339,22.57885320753868,2021-06-28,1,0,2021,6,28,Monday,1.0,1,High,1.0,3,0,1.0671248581323816,0.9214079486005481,0.942529422300225,0.4046217663816244,0.6636642218548222,0.5149609420599078,0.9705126724588072,0.861586384054935,0.3566299039593541,56.5,23.971734498590806
546,48,Female,North,High School,Unemployed,0.8437001033065945,0.5368148057574809,Home,588.0,4,363,65.24981936650732,2021-06-29,1,0,2021,6,29,Tuesday,1.0,0,High,1.0,3,0,1.6227182589791618,0.7870343958418934,0.8442685222842604,-0.029183943884760966,0.6117744781264213,0.5423875597807606,0.9185314928224261,0.02060824553430386,0.6362625815187393,60.5,77.33769275454979
547,28,Male,West,Graduate,Unemployed,0.7414341287073615,0.671025657324633,Business,538.0,0,163,51.07475977006561,2021-06-30,0,0,2021,6,30,Wednesday,0.0,1,High,1.0,2,2,0.6377235297857085,0.647089611020062,0.7419336488897044,-0.4809755764744622,0.554708985651112,0.5742393487730046,0.8610656936072656,-0.6393995271254318,0.9050374555788514,27.166666666666668,68.88644289832042
548,59,Male,North,Graduate,Self-Employed,0.767569695894454,0.6409654920075616,Home,432.0,7,423,62.04852186016828,2021-07-01,1,0,2021,7,1,Thursday,0.0,1,Low,0.0,0,1,-1.1642912153415204,0.6828545498526267,0.7680868241727578,-0.365513609633705,0.5696055499175124,0.565748554256563,0.8761105500417479,-0.48898706223926103,0.8350583607403107,70.5,80.83763883859788
549,21,Male,East,Graduate,Salaried,0.5846716909526173,0.8112700005538275,Home,465.0,8,210,81.1749930057332,2021-07-02,0,0,2021,7,2,Friday,0.0,1,Low,0.0,0,1,-1.2386071820176454,0.4325697210399795,0.5850655968956638,-1.1735222222137427,0.46037725082815023,0.6310455381447845,0.7646382745799594,-1.3274237871702919,1.3875650439514338,35.0,138.83858969377013
550,23,Male,South,Post-Graduate,Salaried,0.6669708018084111,0.7450838540292261,Car,673.0,9,375,45.23476565248369,2021-07-03,1,0,2021,7,3,Saturday,2.0,1,Medium,1.0,2,2,0.06868801498302937,0.545191063621195,0.667420154439531,-0.8099403974677168,0.5110080882033894,0.5998905313249346,0.8166828036688486,-1.0082492269287273,1.117116149626072,62.5,67.82120825954459
551,33,Male,North,Graduate,Self-Employed,0.9732747785959656,0.22964364861448763,Home,672.0,1,124,82.09420985738845,2021-07-04,1,0,2021,7,4,Sunday,0.0,1,Low,0.0,0,1,-1.0278575322083476,0.9643494815562935,0.9739304948302879,0.5432523363216216,0.679694486778751,0.5067717942006663,0.9865468962983795,1.1811317536042263,0.23594944990331382,20.666666666666668,84.34844060771468
552,48,Female,East,High School,Unemployed,0.6423998788606492,0.766369620770437,Home,777.0,8,168,70.05352114253239,2021-07-05,0,0,2021,7,5,Monday,1.0,0,Low,0.0,0,1,-1.0535538003714957,0.5115672455499973,0.6428326775304177,-0.9184900635351279,0.4961585129650641,0.6088651204076506,0.8014985208100195,-1.1124672629970487,1.1929790866860976,28.0,109.04971100987483
553,45,Female,West,Post-Graduate,Self-Employed,0.9341422856572277,0.3569008127576768,Education,778.0,7,51,49.08839407023878,2021-07-06,1,0,2021,7,6,Tuesday,2.0,0,High,1.0,2,0,0.7181498023690065,0.9107990379672627,0.9347716374860668,0.37037242253424607,0.6596639649853215,0.5170250438220458,0.9665103650024803,0.7866829962573271,0.3820625810837529,8.5,52.54916175398485
554,53,Male,North,Graduate,Unemployed,0.6979339946426156,0.7161620899783802,Home,599.0,6,256,58.25777085263709,2021-07-07,1,0,2021,7,7,Wednesday,0.0,1,Medium,1.0,2,2,0.16324961097555615,0.587562315404211,0.6984042078453381,-0.6731508983642689,0.5294122147205387,0.5889510447138917,0.8354244398164419,-0.8650082037188332,1.0261172195016786,42.666666666666664,83.47174847453674
555,58,Male,North,Post-Graduate,Self-Employed,0.7779333266858642,0.6283468303663706,Education,381.0,2,77,36.04649060152092,2021-07-08,1,0,2021,7,8,Thursday,2.0,1,Low,0.0,0,1,-1.0557648031036888,0.6970365501392372,0.7784574371660147,-0.31972905916951533,0.575451637336786,0.5624507876591966,0.8820052872210371,-0.42605058715245514,0.8077129604965518,12.833333333333334,46.336221068051486
556,26,Male,West,Post-Graduate,Salaried,0.9890261427473267,0.1477406137876266,Home,386.0,1,454,88.68778397910194,2021-07-09,0,0,2021,7,9,Friday,2.0,1,Medium,1.0,2,2,0.38766219549403125,0.985904268233397,0.9896924710157979,0.6128388684340503,0.6876451434492722,0.5027586005575361,0.9944979350141089,1.3518172667050927,0.1493798873478018,75.66666666666667,89.67182983934492
557,52,Female,South,Graduate,Salaried,0.9789904709294659,0.20390600243568746,Home,524.0,6,454,63.38809304403168,2021-07-10,0,0,2021,7,10,Saturday,0.0,0,Medium,1.0,1,2,-0.4461346072900884,0.9721710599146295,0.9796500379491326,0.5685031783622149,0.6825868515150846,0.5053081430606047,0.9894394731005358,1.2422523531052672,0.2082819072202986,75.66666666666667,64.74842700343163
558,41,Male,West,Post-Graduate,Salaried,0.9386095025442592,0.3449814512892225,Business,315.0,4,335,13.507748199730392,2021-07-11,0,0,2021,7,11,Sunday,2.0,1,High,1.0,3,0,1.6227182589791618,0.9169121533847612,0.9392418640335761,0.39010773741716326,0.6619709648203971,0.5158336419416006,0.9688186117866746,0.8296534978656939,0.3675452361755257,55.833333333333336,14.39123316258291
559,36,Female,North,High School,Unemployed,0.9278875822318601,0.3728600739418382,Business,657.0,5,343,36.1297524598407,2021-07-12,0,0,2021,7,12,Monday,1.0,0,Low,0.0,0,1,-1.0332550622663308,0.9022398556153838,0.9285127201319434,0.3427403319685887,0.6564248865173511,0.5187024436571808,0.963269215864319,0.7273809965142145,0.40183755131736215,57.166666666666664,38.937639808625676
560,41,Female,West,High School,Unemployed,0.9761872827769145,0.216929456147902,Education,462.0,3,205,59.8651547007246,2021-07-13,0,0,2021,7,13,Tuesday,1.0,0,High,1.0,3,0,1.371670219296253,0.968335066913426,0.9768449612281934,0.5561192260568621,0.681169373567712,0.5060249140935732,0.988021903996523,1.2121614494072817,0.22222114544538304,34.166666666666664,61.325481039282735
